ScotApp_1117,%s Kaset dispenser nota terkeluar atau tidak dimasukkan sepenuhnya.\n\n Pasang atau pasang semula %s kaset nota sehingga ia diselakkan.
ScotApp_1335,Lorong telah ditutup
ScotApp_1457,Mata wang tinggi
ScotApp_1703,(+)
ScotApp_1359,Pencetak Slip
ScotApp_1002,Tiada Jualan
ScotApp_1352,Kad Hadiah Deposit
ScotApp_1026,Batalkan Transaksi
ScotApp_1540,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_1143,Syiling adalah rendah atau tiada bekas duit syiling.
ScotApp_1173,ITEM YANG DIBATALKAN TELAH DILULUSKAN
ScotApp_1669,Ralat Duit Syiling/Pengitar Semula
ScotApp_1197,TRANSAKSI DIBATALKAN
ScotApp_1354,Kumpul Kad Hadiah
ScotApp_1449,Status Nota
ScotApp_1214,RESIT
ScotApp_1820,"Keluarkan item dari penimbang dan tekan butang "">0<"" pada pengimbas."
ScotApp_1662,Resit lain-lain
ScotApp_1844,Cari
ScotApp_1686,Ralat yang Tidak Dapat Dipulihkan.Sila tutupkan Lorong.Panggil Gunnebo dan memberikan informasi ralat yang ditunjukkan di bawah.\n\n Ralat SafePay :%s
ScotApp_1477,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_709,709unused
ScotApp_609,Set Toleransi Berat
ScotApp_509,509unused
ScotApp_1736,"Sila letakkan beg-beg anda di kawasan pembungkusan dan sentuh ""Siap"" apabila selesai."
ScotApp_787,"Tarikh Lahir dimasukkan :%s, %d tahun"
ScotApp_1305,%s dimasukkan
ScotApp_187,187unused
ScotApp_1753,Item Tidak Ditemui
ScotApp_1380,harga
ScotApp_887,Item Dikeluarkan
ScotApp_1599,%s carian keutamaan gagal.
ScotApp_1842,Bantuan Penuh
ScotApp_1427,Ubah kuantiti untuk item :\n%s
ScotApp_748,748unused
ScotApp_648,UPC
ScotApp_548,548unused
ScotApp_448,Akaun pembeli kerap anda telah diaktifkan.
ScotApp_348,348unused
ScotApp_248,248unused
ScotApp_148,148unused
ScotApp_677,677unused
ScotApp_1615,Sentuh butang Pikap Dispenser untuk memunggah
ScotApp_948,\n* Bantuan Jauh
ScotApp_848,Kuantiti Diperlukan:
ScotApp_453,Status penerima duit syiling penuh
ScotApp_740,740unused
ScotApp_1093,Cetak Laporan terakhir
ScotApp_153,153unused
ScotApp_877,Harga Segera
ScotApp_240,Kesilapan umum Pengurus Peranti
ScotApp_140,Terima Kasih
ScotApp_194,Memuatkan Pengurus Peranti...
ScotApp_1288,A
ScotApp_953,"Shut down and restart terminal:\n\n* Turn Supervisor keylock to 'S' -OR- press Supervisor button.\n* Select ""Run ADD on Next Reboot"".  Select “Yes” to confirm.\n* Select ""Shut Down Entire System"".\n* When screen blanks, turn off terminal at UPS or power strip.\n* Turn on terminal. Check event viewer. If error recurs, call for service."
ScotApp_853,Empat Item
ScotApp_940,Tidak Sah
ScotApp_994,Ditutup
ScotApp_894,DBM dimuatkan.
ScotApp_1167,*Buka Pintu Kabinet Pencetak.\n* Buka selak dan tolak pencetak balik.\n* Buka penutup pencetak untuk menyemak sekatan.\n* Tutup penutup pencetak dan isikan kertas semula.\n* Tarik pencetak ke hadapan dengan berhati-hati sehingga ia diselakkan ke dalam kedudukannya.
ScotApp_1281,PEMBAYARAN DIBANTU
ScotApp_1338,Dapatkan Fail-fail Diagnostik
ScotApp_1706,"Peranti belum sedia.Tutup apa-apa aplikasi lain yang mungkin mengakses peranti dan sentuh ""Saya telah membetulkan masalah""Jika ralat berlaku lagi, panggil Gunnebo untuk perkhidmatan."
ScotApp_1208,DIJUAL DALAM MOD BANTUAN
ScotApp_1331,Shift
ScotApp_1355,Baki Anda
ScotApp_644,-------------------------------------------------------------------
ScotApp_544,Kata laluan tidak boleh melebihi %d angka.
ScotApp_77,Kredit
ScotApp_1029,Masukkan Kupon
ScotApp_57,Selesai & Bayar
ScotApp_47,Mula
ScotApp_37,37unused
ScotApp_27,27unused
ScotApp_17,Kupon
ScotApp_723,723unused
ScotApp_623,"Masukkan toleransi dengan menggunakkan papan kekunci dan sentuh ""Masuk''"
ScotApp_1022,Saya tidak ingin\nmembungkus item ini
ScotApp_323,  Kuantiti %d @ %d/%s
ScotApp_1046,Sila bawa %s anda kepada juruwang di stesen bayaran.
ScotApp_87,87unused
ScotApp_1665,Buka kunci dan keluarkan kaset.Keluarkan nota yang tersekat.Masukkan kaset semulaTutup unit pengitar semula.Teruskan transaksi
ScotApp_1689,Ralat Pengitar Semula
ScotApp_745,745unused
ScotApp_645,Letakkan item yang telah diimbas di kawasan pembungkusan lagi.
ScotApp_545,Item Dihadkan
ScotApp_445,Manfaat Tunai
ScotApp_345,345unused
ScotApp_245,Pembaca kad peranti tidak berfungsi.
ScotApp_145,145unused
ScotApp_1560,Jumlah Penerima :%s
ScotApp_1682,Ralat Unit Pembaca Nota Umum
ScotApp_1584,Tong              Kiraan  Perubahan Kiraan
ScotApp_945,Had\Beg/Kotak
ScotApp_1113,%s @ %s/%s\t%s
ScotApp_1609,     Tong penolakan hampir penuh
ScotApp_1865,Look up item\nwithout weight
ScotApp_1732,Gambar-gambar PickList telah dimuatkan.
ScotApp_1234,KUANTITI DIHADKAN
ScotApp_1756,"Pilih daripada hasil carian atau ""Kembali""."
ScotApp_1258,PIP GIFTCARD
ScotApp_1301,Sunting Pick List
ScotApp_1251,DEBIT PIP
ScotApp_1863,"Touch ""Approve"" or ""Void Item"""
ScotApp_719,719unused
ScotApp_619,Pilih <Masukkan Toleransi> atau <Lalai> untuk menyuntingkan toleransi semasa.
ScotApp_519,Kupon Terlalu Tinggi
ScotApp_419,419unused
ScotApp_319,Bayar Guna Kad
ScotApp_219,219unused
ScotApp_119,Batalkan Semua Item
ScotApp_1423,Pengimbas Pegang Tangan mencuba untuk menyambung.
ScotApp_1079,Letak item yang diimbas atas tali sawat sekali lagi.
ScotApp_1325,Letakkan item di atas penimbang.
ScotApp_919,"Sahkan berat item dan sentuh ""Lulus dan Kemas Kini Berat"", atau sentuh ""Lulus/Tiada Kemas Kini""."
ScotApp_819,Mengesahkan penangguhan untuk item yang dibatalkan.
ScotApp_1349,%s\n %s\n%s %s diduga\n%s %s diperhatikan
ScotApp_1072,Memerlukan Maklumat
ScotApp_1225,ITEM TIDAK DIKETAHUI
ScotApp_1096,Melaporkan
ScotApp_1869,Hand In View
ScotApp_1394,Ralat Antara Muka Digital
ScotApp_1890,Memproses...
ScotApp_1791,Tunai Sahaja
ScotApp_1635,"Semak Kabel kepada Pengitar Semula dan Cuba Lagi.Jika ralat berlaku lagi , panggil untuk perkhidmatan.\n\n Ralat SafePay :%s"
ScotApp_783,783unused
ScotApp_683,683unused
ScotApp_583,Kad Ditolak.
ScotApp_483,Sila tandatangan di pad tandatangan menggunakan pen yang disertakan.
ScotApp_383,383unused
ScotApp_283,Masukkan Kata Laluan
ScotApp_183,183unused
ScotApp_1702,*** RESIT PENDUA ***
ScotApp_1204,NOMBOR DOKUMEN
ScotApp_133,133unused
ScotApp_1652,(ttbbhh)
ScotApp_983,Bawa Pulang Tali Sawat sedang memuatkan...
ScotApp_883,Sahkan Penangguhan
ScotApp_1501,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_1726,Selesai dengan Pencarian
ScotApp_1473,"Device is not ready. \n\nTurn power on, check Communication cable, or put unit back into cabinet."
ScotApp_1375,Modifikasi Item-Pos:\n%s
ScotApp_1497,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_1399,Atendan
ScotApp_1718,NOI:
ScotApp_1717,WO:
ScotApp_1042,NOTA SOKONGAN:\n INI DICETAKKAN KERANA SATU SOKONGAN DOKUMEN\n TELAH GAGAL.SILA LAMPIRKAN NOTA INI \n DENGAN DOKUMEN YANG BERSESUAIAN\n----------------------------------------\n
ScotApp_763,763unused
ScotApp_663,Kegagalan Entri PIN
ScotApp_580,Tidak boleh batalkan item sehingga kuponnya dibatalkan.
ScotApp_1116,Dispenser nota tidak akan beroperasi jika tiada bekas nota penolakan dan diselakkan sepenuhnya di tempat yang betul.\n\n Masukkan bekas nota tolakan dan memastikan bahawa ia diselakkan sepenuhnya.
ScotApp_1066,1066unused
ScotApp_1580,Dispenser Nota
ScotApp_1377,kuantiti
ScotApp_1605,     Tong Mendispens Kad adalah kosong
ScotApp_752,Ringkasan Semalam.
ScotApp_652,**No WLDB entries for this UPC
ScotApp_552,Operator dan Kata Laluan tidak boleh dimulakan dengan sifar.
ScotApp_452,Semak sama ada kabel dipasangkan ke dalam bahagian tepi penerima duit syiling dengan selamat?
ScotApp_352,Kemas Kini
ScotApp_252,\nCoin dispenser jam\n\nRemove coin dispenser jam.
ScotApp_152,152unused
ScotApp_1230,JABATAN NEGATIF
ScotApp_1030,Masukkan kupon anda.
ScotApp_1254,SIMPANAN DEBIT PIP
ScotApp_1860,Please select from picklist assisted items or look-up item alphabetically.
ScotApp_601,601unused
ScotApp_952,Tambah Berat Kosong
ScotApp_852,Tiga Item
ScotApp_1328,Berat Berganda
ScotApp_1776,Pemberikuasaan Stor
ScotApp_1321,Tamatkan Bayaran Baucar.  Tamat Tempoh Baki.
ScotApp_1443,"Masukkan Duit Syiling untuk mengisikan atau sentuh ""Keluarkan Tunai""untuk memunggah."
ScotApp_1879,"Check BagScale and touch ""Clear Security""."
ScotApp_1345,Pengurus Keselamatan tamat…
ScotApp_1047,Pengendorsan Diperlukan. Sila tunggu bantuan operator.
ScotApp_1821,Terima Berat
ScotApp_1517,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_1019,Letak item atas tali sawat.
ScotApp_1467,"Guna skrin ""Status Tunai/Kertas"" untuk memunggahkan tunai."
ScotApp_1638,"Semak kabel Pengitar Semula Duit Syiling dan Cuba LagiJika ralat berlaku lagi , panggil untuk perkhidmatan.\n\n Ralat SafePay :%s"
ScotApp_1012,Item anda sedang dipindahkan.
ScotApp_1545,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_1779,Tidak boleh batalkan item sehingga kuponnya dibatalkan.\n\nBatalkan kupon item dahulu.
ScotApp_1631,Ralat Pengesah Nota
ScotApp_1655,Jualan Jabatan
ScotApp_757,757unused
ScotApp_1183,HARGA SEGERA
ScotApp_557,Item Dihadkan Kuantiti
ScotApp_457,457unused
ScotApp_357,357unused
ScotApp_257,257unused
ScotApp_157,Mesej Sistem
ScotApp_1200,HARGA SEGERA
ScotApp_957,DB Pengurus Pelanggan Gagal untuk Berkomunikasi
ScotApp_857,Sahkan Yuran Pemasangan
ScotApp_1729,Cari Item:
ScotApp_1103,Sebelumnya
ScotApp_1722,"Lorong sedang dalam mod latihan, teruskan dengan transaksi?"
ScotApp_767,Tahap Media Normal
ScotApp_1371,Penerima Tunai
ScotApp_1395,Masuk ke Mod Atendan.
ScotApp_313,313unused
ScotApp_1808,Pilih item pada resit.
ScotApp_1118,Masalah mendispens %s nota.\n\n %s nota tidak dapat dikembalikan dari kaset nota.\n\n Keluarkan %s kaset nota dan semakkan keadaan nota.
ScotApp_1304,Kad setia diterima.
ScotApp_1413,Sila selesaikan transaksi anda dalam # minit seterusnya. Pemutusan kuasa mungkin terjadi tidak lama lagi.
ScotApp_1069,1069unused
ScotApp_1062,1062unused
ScotApp_1086,"""Tambah Berat Kosong"" memadamkan semua entri berat."
ScotApp_1601,     Tong Dispenser Kad adalah rendah
ScotApp_754,Ringkasan Tujuh Hari yang Sebelumnya.S1193
ScotApp_554,Jangan leretkan kad caj buat masa ini.
ScotApp_454,454unused
ScotApp_354,Fungsi-fungsi sistem
ScotApp_254,Coin dispenser inoperable.\nFill coin dispenser or\nTurn on power or\nRemove dispenser jam.
ScotApp_1136,Tong penolakan nota telah keluar atau tidak diselakkan dengan sepenuhnya.
ScotApp_449,Status penerima duit syiling ditolak
ScotApp_349,349unused
ScotApp_249,249unused
ScotApp_149,Masukkan PIN
ScotApp_1880,Unexpected item on BagScale.
ScotApp_954,Gagal untuk Membuka Penimbang Pintar
ScotApp_854,Lima Item
ScotApp_744,744unused
ScotApp_1625,"Masukkan syiling untuk mengisikan atau sentuh ""Keluarkan Syiling"" untuk memunggah."
ScotApp_949,949unused
ScotApp_849,Kuantiti Diperlukan
ScotApp_582,Tender Selesai.
ScotApp_1264,USERDEFINED6
ScotApp_382,Tidak Diketahui
ScotApp_282,Masukkan ID
ScotApp_1324,Berat masih di atas\n penimbang selepas transaksi.
ScotApp_1772,Kupon
ScotApp_1348,Lorong telah ditutup
ScotApp_1274,USERDEFINED16
ScotApp_1298,Fungsi-fungsi yang Dibantu oleh Operator
ScotApp_982,Ralat Peranti
ScotApp_882,Sahkan Penangguhan.
ScotApp_1341,Kawalan Kelantangan
ScotApp_841,Entri Item
ScotApp_1577,Jumlah Kiraan:
ScotApp_1015,Item Sandaran
ScotApp_1463,Perubahan Nilai
ScotApp_1487,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_1786,Caj Beg Plastik
ScotApp_1537,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_1106,%s\t%s\tKuantiti %s @ %s/setiap\t%s
ScotApp_1450,Kotak Kunci
ScotApp_1675,Ralat Pengitar Semula Duit Syiling
ScotApp_751,Setiap Jam Hari ini
ScotApp_687,Laporan Pencetakan
ScotApp_587,Tandatangan
ScotApp_487,Bawah
ScotApp_387,Pengangkutan tersekat
ScotApp_287,Pengimbas: Tag tidak sah
ScotApp_151,Sila Ambil Wang
ScotApp_1220,EFT
ScotApp_1742,BEG TIDAK SAH
ScotApp_1244,SIMPANAN DEBIT
ScotApp_1692,Log Masuk Penyelia
ScotApp_987,Item dikeluarkan dari tali sawat. Kembalikan item.
ScotApp_71,71unused
ScotApp_61,61unused
ScotApp_51,Tidak Boleh Mengimbas Kupon
ScotApp_41,Item-item Dihadkan.
ScotApp_31,Kupon-kupon
ScotApp_21,21unused
ScotApp_11,11unused
ScotApp_1416,Semak untuk multi-pek
ScotApp_1318,Imbas Baucar
ScotApp_91,91unused
ScotApp_81,Teruskan
ScotApp_1065,1065unused
ScotApp_1311,* Keluarkan penerima nota.\n* Buka modul penerima.\n* Semak untuk sekatan kemudian gantikan modul.\n* Semakkan bahawa motor penerima dihidupkan dan lampu LED ialah hijau
ScotApp_1089,Tamatkan Tempoh Laporan
ScotApp_1153,Kertas tersekat
ScotApp_1082,Saya keluarkan item atau beg
ScotApp_1139,Pintu dispenser nota terbuka.
ScotApp_1507,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_1009,Mod Stor
ScotApp_1132,Ralat Komunikasi
ScotApp_1628,Ralat CPU
ScotApp_384,384unused
ScotApp_1156,Semak bahawa kuasa dispenser duit syiling dihidupkan.
ScotApp_1036,Item EAS Aktif
ScotApp_1621,Membuka Kunci Kaset Nota
ScotApp_1014,Buang item-item yang disandarkan dari tali sawat.
ScotApp_1645,Semak bahawa penutup nota diikat dengan selamat.
ScotApp_756,756unused
ScotApp_556,Penangguhan transaksi ditolak.
ScotApp_456,456unused
ScotApp_356,Penyulitan
ScotApp_256,Pengguna keluar tamat...
ScotApp_156,Mesej Sistem
ScotApp_1270,USERDEFINED12
ScotApp_1294,Q - S
ScotApp_956,"Shut down and restart terminal:\n\n* Turn Supervisor keylock to 'S' -OR- press Supervisor button.\n* Select ""Run ADD on Next Reboot"".  Select “Yes” to confirm.\n* Select ""Shut Down Entire System"".\n* When screen blanks, turn off terminal at UPS or power strip.\n* Turn on terminal. Check event viewer. If error recurs, call for service."
ScotApp_856,Resit:
ScotApp_1719,WA:
ScotApp_1747,Ralat Pembaca Cap Jari
ScotApp_1712,Penangguhan Ditolak
ScotApp_1368,Sigcap
ScotApp_1814,Tong corong di luar atau tidak dipasang.
ScotApp_770,Sahkan Penangguhan
ScotApp_670,Masuk ke Mod Latihan
ScotApp_570,570unused
ScotApp_1361,Penukar Tunai
ScotApp_1483,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_1385,Pilih Bahasa
ScotApp_595,NCR SelfServ Checkout AuxDisp senang memuatkan...
ScotApp_1533,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_1035,Item EAS Aktif
ScotApp_1557,Pikap Dispenser
ScotApp_1403,"Hentikan dan mulakan atur cara NCR SelfServ Checkout semula.Jika ralat masih berlaku, hubungi kaunter bantuan."
ScotApp_1059,1059unused
ScotApp_1102,Berikut
ScotApp_1678,Ralat Pengitar Semula
ScotApp_1052,1052unused
ScotApp_1837,"Sentuh ""Lulus"" untuk meneruskan transaksi."
ScotApp_1671,Buka unit Pengitar Semula Nota dan keluarkan nota-nota dari kaset.Tutup unit pengitar semula.\n Dispenskan syiling dari corong dan keluarkan dari cawan baki.
ScotApp_1695,Baiki Kemudian
ScotApp_1126,Kegagalan dispenser duit syiling.\n\n Semakkan suis Hidup/Mati jika terdapat di atas dispenser.
ScotApp_1240,TUNAI
ScotApp_1769,Masuk-\nkan\nKod
ScotApp_781,781unused
ScotApp_681,Pilih Daripada Kegemaran
ScotApp_581,Penangguhan transaksi ditolak.
ScotApp_481,Bantuan Diperlukan
ScotApp_381,Normal
ScotApp_281,281unused
ScotApp_181,"\nGunakan pad kekunci untuk memasukkan nilai kupon dalam sen dan sentuh ""OK""."
ScotApp_76,76unused
ScotApp_66,66unused
ScotApp_981,981unused
ScotApp_881,Penangguhan:
ScotApp_96,96unused
ScotApp_1436,"Melebihi ambang ""Langkau pembungkusan"""
ScotApp_1005,Pengesahan Visual
ScotApp_1453,Kata Laluan Juruwang
ScotApp_1624,Pindahkan Semua Nota ke Kaset
ScotApp_1648,(bbhhtt)
ScotApp_1527,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_1641,"Isikan corong duit syiling semula dan teruskan.Jika syiling tidak didispenskan, corong mungkin telah dikuncikan.Panggil untuk Perkhidmatan.\n\n Ralat SafePay :%s"
ScotApp_1823,Resit Digital berjaya dihasilkan.
ScotApp_758,758unused
ScotApp_658,mata wang rendah
ScotApp_558,Item Dihadkan Kuantiti
ScotApp_358,Kembali ke Mod Bantuan
ScotApp_258,Broker Transaksi tamat...
ScotApp_158,Item ini memerlukan kelulusan kedai. Sila teruskan.
ScotApp_1290,D - J
ScotApp_1651,(ttttbbhh)
ScotApp_1715,PenolakanPenangguhan Kelulusan
ScotApp_958,Penimbang Beg
ScotApp_858,Ya
ScotApp_523,Kad Ditolak
ScotApp_423,Masukkan kad. Sila semak bakul untuk item tambahan.
ScotApp_750,Ringkasan Hari ini
ScotApp_686,Semalam
ScotApp_586,Kupon: %0.0ld/$%0.2lf
ScotApp_486,Atas
ScotApp_386,Kaset dikeluarkan
ScotApp_286,Pengimbas: Awalan2 tag tidak sah
ScotApp_150,Pilih Amaun Wang Balik
ScotApp_1210,PANDANGAN TERAKHIR
ScotApp_1388,Program Latihan
ScotApp_923,923unused
ScotApp_823,Kelulusan Tidak Sah
ScotApp_950,DESCRIPTION=%s;LANEBUTTONTEXT=%s;LSWND1=%s;LSWND2=%s %s ditambahkan;LSWND3=%s;
ScotApp_850,Satu Item
ScotApp_1193,IDENTITI DISAHKAN
ScotApp_1381,Memproses...
ScotApp_1038,Sahkan Tandatangan
ScotApp_1406,Segerakkan TB/POS
ScotApp_1308,PIN Dimasukkan
ScotApp_1031,Imbas kupon anda.
ScotApp_1055,1055unused
ScotApp_1828,\n    - Tahap kelantangan %d%%
ScotApp_1350,%s\n%s %s ditambahkan
ScotApp_1076,Perhatian
ScotApp_1817,"*Tarik keluar pengitar semula duit syiling.\n* Buka pintu-pintu sebelah bulat dan kosongkan syiling dari tali sawat.\n* Pastikan bahawa semua pintu ditutup dan dikunci dengan betul.\n* Pulangkan syiling kepada pelanggan.Jika ralat berlaku lagi , panggil untuk perkhidmatan."
ScotApp_74,Lulus Batal
ScotApp_1129,Tindakan pembetulan tidak dilakukan dengan betul.\n\n Sila cuba lagi.
ScotApp_54,Batal
ScotApp_44,44unused
ScotApp_34,34unused
ScotApp_24,Terbatal
ScotApp_14,14unused
ScotApp_1122,Nota mungkin tersekat di tempat keluar dispenser nota.\n\n Tarik sebahagian dispenser nota dari kabinet.\n\n Keluarkan apa-apa nota yang tersekat di kawasan yang ditunjukkan.\nTolak dispenser nota ke dalam kabinet dengan hati-hati.
ScotApp_1618,Kaset Dispenser nota telah keluar atau tidak dimasukkan sepenuhnya.\n\n Pasang atau pasang semula kaset nota sehingga ia diselakkan.
ScotApp_1146,Penerima tidak bertindak balas.
ScotApp_84,Memuatkan Pilihan
ScotApp_1611,     Tong penolakan adalah penuh
ScotApp_1789,KUPON
ScotApp_755,Memproses...
ScotApp_655,Item Pengecualian
ScotApp_555,Bayaran Lain
ScotApp_455,455unused
ScotApp_355,Pilih fungsi sistem
ScotApp_255,255unused
ScotApp_155,Mesej Sistem
ScotApp_1260,USERDEFINED2
ScotApp_1782,MULAKAN TRANSAKSI DALAM AM
ScotApp_1284,1284unused
ScotApp_1439,"Melebihi ambang ""Beg/Kotak"""
ScotApp_955,Gagal untuk Mendaya Penimbang Pintar
ScotApp_855,Yuran Pemasangan:
ScotApp_1802,Terima Kad-kad Sahaja
ScotApp_1432,<<<Nota-nota rendah.Sila Isi Semula.>>>
ScotApp_1334,  Item bukan di atas tali sawat
ScotApp_1456,Nombor dan kata laluan Juruwang tidak betul.
ScotApp_1001,Item Tidak Ditemui
ScotApp_1351,%s\n%s %s removed
ScotApp_1687,"Guna skrin ""Status Tunai/Kertas"" untuk memuatkan tunai."
ScotApp_1523,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_1179,PEMASA MEMBIARKAN TELAH TAMAT TEMPOH
ScotApp_1025,Keluarkan semua item dari tali sawat dan tutup penutup keselamatan.
ScotApp_1547,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_1049,1049unused
ScotApp_749,749unused
ScotApp_649,Harga Benam
ScotApp_549,549unused
ScotApp_1172,PENANGGUHAN DISAHKAN
ScotApp_1668,Nota mungkin tersekat di lokasi yang ditunjukkan.Buka penutup atas pengitar semula nota.Keluarkan nota-nota yang mungkin tersekat.Tutupkan unit dan gantikan penutup atas ke pengitar semula nota.Teruskan transaksi
ScotApp_1196,NOMBOR LESEN PEMANDU
ScotApp_1827,\n    - Bahasa Semasa (%s)
ScotApp_1661,"Tidak dapat mencetak resit.Sentuh ""Resit Lain-lain'' untuk mencuba lagi."
ScotApp_1685,Ralat Unit Duit Syiling Umum
ScotApp_788,Tarikh Lahir yang Sah :%s
ScotApp_688,688unused
ScotApp_588,Kilang Peranti sedang memuatkan…
ScotApp_488,Letakkan Item Di Atas Penimbang. %s
ScotApp_388,Memproses...
ScotApp_288,"Sentuh ""Saya telah membetulkan masalah"".\n* Jika ralat tetap berlaku, but terminal semula:\n Pusing kunci kekunci Penyelia ke 'S' -ATAU- tekan butang Penyelia.\n* Pilih ""Matikan Seluruh Sistem"".\n* Apabila skrin kosong,matikan terminal di UPS atau jalur kuasa.\n* Hidupkan terminalJika ralat berlaku lagi , panggil untuk perkhidmatan."
ScotApp_188,Pilihan sedang memuatkan…
ScotApp_1735,Letakkan Beg Anda
ScotApp_793,793unused
ScotApp_693,693unused
ScotApp_593,NCR SelfServ Checkout SigCap senang memuatkan…
ScotApp_493,Resit anda akan dicetak di bawah peranti bayaran.
ScotApp_780,780unused
ScotApp_680,680unused
ScotApp_193,193unused
ScotApp_380,380unused
ScotApp_280,Kosongkan Log Keselamatan
ScotApp_180,Asingkan kupon sekarang. Depositkannya pada akhir pembelian.
ScotApp_1752,Berat di atas penimbang melebihi kapasiti.
ScotApp_993,Lorong telah ditutup
ScotApp_893,DBM sedang memuatkan…
ScotApp_980,Pemasa tamat tempoh dengan tiada tindak balas pelanggan.
ScotApp_880,880unused
ScotApp_1426,%s\nIs %d betul?
ScotApp_1737,Beg Sendiri
ScotApp_1573,Sentuh butang Muat untuk mengisikan atau sentuh butang Pikap Penerima dan Pikap Dispenser untuk memunggah.
ScotApp_1075,Hadkan\Langkau Tali Sawat.
ScotApp_1597,Kad Setia
ScotApp_1099,Ralat Peranti yang tidak diketahui
ScotApp_1614,Tong Dispenser
ScotApp_1142,Ralat Dispenser Duit Syiling
ScotApp_1092,Kandungan Laporan
ScotApp_1697,Sekatan telah dikosongkan.
ScotApp_1877,Theft Alert
ScotApp_1166,*Buka Pintu Kabinet Pencetak.\n* Buka selak dan tolak pencetak balik.\n* Buka penutup pencetak untuk menyemakkan sekatan.\n* Tutup penutup pencetak dan isikan kertas semula.\n* Tarik pencetak ke hadapan dengan berhati-hati sehingga ia diselakkan ke dalam kedudukannya.
ScotApp_1280,TUNAI
ScotApp_1705,Ralat Komunikasi
ScotApp_722,722unused
ScotApp_622,Suntingkan Toleransi untuk UPC
ScotApp_522,PIN Salah
ScotApp_422,422unused
ScotApp_785,785unused
ScotApp_222,"Urutan permintaan pencetak: Semak pencetak atau pemapar acara untuk ralat-ralat, kemudian sentuh ""Saya telah membetulkan masalah""."
ScotApp_585,585unused
ScotApp_485,Tandatangan Diperlukan
ScotApp_385,385unused
ScotApp_285,Pengimbas: Akhiran tag tidak sah
ScotApp_185,Bandingkan tandatangan pelanggan dengan tandatangan pada kad.
ScotApp_1464,Nombor Terminal
ScotApp_922,922unused
ScotApp_822,Luluskan Item yang dibatalkan.
ScotApp_985,Letakkan item di atas tali sawat.
ScotApp_885,Amaran Pembungkusan
ScotApp_1845,Resit
ScotApp_1392,Ralat Tri-Light
ScotApp_1028,Melebihi Ambang Kupon
ScotApp_590,Kilang Peranti tamat...
ScotApp_390,Item Dipanggil Semula
ScotApp_1021,Perhatian
ScotApp_1543,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_1045,Bayar guna %s
ScotApp_1493,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
ScotApp_1664,Nota tersekat
ScotApp_1551,Mata wang tinggi (%s)
ScotApp_1688,Ralat Kaset
ScotApp_1217,BATAL
ScotApp_1275,USERDEFINED17
ScotApp_1119,"Dispenser nota tidak akan beroperasi apabile pintu akses terbuka.\n\n Tutup dan selakkan pintu dispenser atau pintu selamat.Jika ralat berlaku lagi , panggil untuk perkhidmatan."
ScotApp_1567,Jumlah Dispenser :  %s
ScotApp_1681,Ralat Pengitar Semula
ScotApp_1738,Atendan akan Mengesahkan Beg Anda
ScotApp_1112,%s @ %s %s/%s\t%s
ScotApp_1608,     Tong penolakan adalah kosong
ScotApp_1800,Pilih Mod Operasi
ScotApp_1731,Gambar-gambar PickList sedang memuatkan.
ScotApp_1716,WE:
ScotApp_727,727unused
ScotApp_627,Transaksi #:
ScotApp_527,527unused
ScotApp_427,Media Rendah
ScotApp_327,"Device offline, check connections and/or event log:"
ScotApp_227,Pembaca kad kad yang tidak sah telah dimasukkan
ScotApp_127,127unused
ScotApp_1300,Mulakan Transaksi
ScotApp_986,986unused
ScotApp_886,Item dikeluarkan dari kawasan pembungkusan.\nKembalikan item.
ScotApp_927,Kerosakan Peranti
ScotApp_827,Lalukan kod bar item di atas pad dan letakkan di kawasan pembungkusan.
ScotApp_1429,<<<Syiling rendah.Sila Isi Semula.>>>
ScotApp_1422,Pengimbas Pegang Tangan
ScotApp_1078,Pilih tetapan untuk berat jangkaan (Pelanggan harus letakkan item di atas tali sawat)
ScotApp_1446,Memunggah
ScotApp_1071,1071unused
ScotApp_1095,"Pilih jenis laporan kemudian sentuh ""Jalankan Laporan"""
ScotApp_730,730unused
ScotApp_630,Kad Kredit #:
ScotApp_1513,Sila rujuk kepada Manual Peranti untuk membetulkan ralat.
